Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Count,Percentage,PercentageOccupati
2019,Piemonte,1812535,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,5,0.20559210526315788,0.0002758567420767047
2019,Piemonte,1812535,NordOvest,Non determinato,Terziario,21,0.8634868421052633,0.0011585983167221598
2019,Piemonte,1812535,NordOvest,Sanita' e assistenza sociale,Terziario,5,0.20559210526315788,0.0002758567420767047
2019,Piemonte,1812535,NordOvest,Servizi di informazione e comunicazione,Terziario,2,0.08223684210526315,0.0001103426968306819
2019,Piemonte,1812535,NordOvest,Trasporto e magazzinaggio,Terziario,9,0.3700657894736842,0.0004965421357380685
2019,Puglia,1216063,Sud,"Agricoltura, silvicoltura e pesca",Primario,2,0.08223684210526315,0.00016446516340025145
2019,Puglia,1216063,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,6,0.24671052631578946,0.0004933954902007544
2019,Puglia,1216063,Sud,Attivita' manifatturiere,Secondario,7,0.287828947368421,0.0005756280719008801
2019,Puglia,1216063,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,6,0.24671052631578946,0.0004933954902007544
2019,Puglia,1216063,Sud,Costruzioni,Secondario,15,0.6167763157894737,0.001233488725501886
2019,Puglia,1216063,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.041118421052631575,8.223258170012573e-05
2019,Puglia,1216063,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,5,0.20559210526315788,0.0004111629085006287
2019,Puglia,1216063,Sud,Non determinato,Terziario,23,0.9457236842105263,0.001891349379102892
2019,Puglia,1216063,Sud,Trasporto e magazzinaggio,Terziario,10,0.41118421052631576,0.0008223258170012574
2019,Sardegna,582033,,,,0,0.0,0.0
2019,Sicilia,1341533,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.041118421052631575,7.454158786999649e-05
2019,Sicilia,1341533,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,5,0.20559210526315788,0.00037270793934998246
2019,Sicilia,1341533,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,7,0.287828947368421,0.0005217911150899755
2019,Sicilia,1341533,Sud,Attivita' finanziarie e assicurative,Terziario,1,0.041118421052631575,7.454158786999649e-05
2019,Sicilia,1341533,Sud,Attivita' manifatturiere,Secondario,12,0.4934210526315789,0.0008944990544399578
2019,Sicilia,1341533,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,8,0.3289473684210526,0.0005963327029599719
2019,Sicilia,1341533,Sud,Costruzioni,Secondario,9,0.3700657894736842,0.0006708742908299684
2019,Sicilia,1341533,Sud,Estrazione di minerali da cave e miniere,Primario,1,0.041118421052631575,7.454158786999649e-05
2019,Sicilia,1341533,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.12335526315789473,0.00022362476360998946
2019,Sicilia,1341533,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.08223684210526315,0.00014908317573999297
2019,Sicilia,1341533,Sud,Non determinato,Terziario,32,1.3157894736842104,0.0023853308118398876
2019,Sicilia,1341533,Sud,Sanita' e assistenza sociale,Terziario,4,0.1644736842105263,0.00029816635147998595
2019,Sicilia,1341533,Sud,Trasporto e magazzinaggio,Terziario,3,0.12335526315789473,0.00022362476360998946
2019,Toscana,1584130,Centro,Altre attivita' di servizi,Terziario,1,0.041118421052631575,6.312613232499858e-05
2019,Toscana,1584130,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,2,0.08223684210526315,0.00012625226464999716
2019,Toscana,1584130,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.041118421052631575,6.312613232499858e-05
2019,Toscana,1584130,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,8,0.3289473684210526,0.0005050090585999886
2019,Toscana,1584130,Centro,Attivita' finanziarie e assicurative,Terziario,1,0.041118421052631575,6.312613232499858e-05
2019,Toscana,1584130,Centro,Attivita' manifatturiere,Secondario,13,0.5345394736842105,0.0008206397202249816
2019,Toscana,1584130,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,7,0.287828947368421,0.0004418829262749901
2019,Toscana,1584130,Centro,Costruzioni,Secondario,12,0.4934210526315789,0.000757513587899983
2019,Toscana,1584130,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.08223684210526315,0.00012625226464999716
2019,Toscana,1584130,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,5,0.20559210526315788,0.00031563066162499287
2019,Toscana,1584130,Centro,Non determinato,Terziario,19,0.78125,0.0011993965141749731
2019,Toscana,1584130,Centro,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,6.312613232499858e-05
2019,Toscana,1584130,Centro,Trasporto e magazzinaggio,Terziario,4,0.1644736842105263,0.0002525045292999943
2019,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,10,0.41118421052631576,0.0
2019,Total,,Total,Altre attivita' di servizi,Terziario,9,0.3700657894736842,0.0
2019,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,25,1.0279605263157896,0.0
2019,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,4,0.1644736842105263,0.0
2019,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,62,2.549342105263158,0.0
2019,Total,,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1,0.041118421052631575,0.0
2019,Total,,Total,Attivita' finanziarie e assicurative,Terziario,12,0.4934210526315789,0.0
2019,Total,,Total,Attivita' immobiliari,Terziario,7,0.287828947368421,0.0
2019,Total,,Total,Attivita' manifatturiere,Secondario,237,9.745065789473683,0.0
2019,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,7,0.287828947368421,0.0
2019,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,86,3.5361842105263155,0.0
2019,Total,,Total,Costruzioni,Secondario,197,8.100328947368421,0.0
2019,Total,,Total,Estrazione di minerali da cave e miniere,Primario,6,0.24671052631578946,0.0
2019,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,33,1.3569078947368423,0.0
2019,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,2,0.08223684210526315,0.0
2019,Total,,Total,Istruzione,Terziario,4,0.1644736842105263,0.0
2019,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,60,2.4671052631578947,0.0
2019,Total,,Total,Non determinato,Terziario,280,11.513157894736842,0.0
2019,Total,,Total,Sanita' e assistenza sociale,Terziario,32,1.3157894736842104,0.0
2019,Total,,Total,Servizi di informazione e comunicazione,Terziario,15,0.6167763157894737,0.0
2019,Total,,Total,Trasporto e magazzinaggio,Terziario,127,5.222039473684211,0.0
2019,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,10,0.0,0.0
2019,Total,,Total,Altre attivita' di servizi,Terziario,9,0.0,0.0
2019,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,25,0.0,0.0
2019,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,4,0.0,0.0
2019,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,62,0.0,0.0
2019,Total,,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1,0.0,0.0
2019,Total,,Total,Attivita' finanziarie e assicurative,Terziario,12,0.0,0.0
2019,Total,,Total,Attivita' immobiliari,Terziario,7,0.0,0.0
2019,Total,,Total,Attivita' manifatturiere,Secondario,237,0.0,0.0
2019,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,7,0.0,0.0
2019,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,86,0.0,0.0
2019,Total,,Total,Costruzioni,Secondario,197,0.0,0.0
2019,Total,,Total,Estrazione di minerali da cave e miniere,Primario,6,0.0,0.0
2019,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,33,0.0,0.0
2019,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,2,0.0,0.0
2019,Total,,Total,Istruzione,Terziario,4,0.0,0.0
2019,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,60,0.0,0.0
2019,Total,,Total,Non determinato,Terziario,280,0.0,0.0
2019,Total,,Total,Sanita' e assistenza sociale,Terziario,32,0.0,0.0
2019,Total,,Total,Servizi di informazione e comunicazione,Terziario,15,0.0,0.0
2019,Total,,Total,Trasporto e magazzinaggio,Terziario,127,0.0,0.0
2019,Trentino Alto Adige,500166,NordEst,"Agricoltura, silvicoltura e pesca",Primario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,4,0.1644736842105263,0.0007997344881499342
2019,Trentino Alto Adige,500166,NordEst,Attivita' manifatturiere,Secondario,3,0.12335526315789473,0.0005998008661124507
2019,Trentino Alto Adige,500166,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2,0.08223684210526315,0.0003998672440749671
2019,Trentino Alto Adige,500166,NordEst,Costruzioni,Secondario,3,0.12335526315789473,0.0005998008661124507
2019,Trentino Alto Adige,500166,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,Istruzione,Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,Non determinato,Terziario,11,0.4523026315789474,0.002199269842412319
2019,Trentino Alto Adige,500166,NordEst,Sanita' e assistenza sociale,Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,0.00019993362203748355
2019,Trentino Alto Adige,500166,NordEst,Trasporto e magazzinaggio,Terziario,2,0.08223684210526315,0.0003998672440749671
2019,Umbria,358279,Centro,Attivita' manifatturiere,Secondario,4,0.1644736842105263,0.0011164483544946816
2019,Umbria,358279,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1,0.041118421052631575,0.0002791120886236704
2019,Umbria,358279,Centro,Costruzioni,Secondario,1,0.041118421052631575,0.0002791120886236704
2019,Umbria,358279,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.08223684210526315,0.0005582241772473408
2019,Umbria,358279,Centro,Non determinato,Terziario,9,0.3700657894736842,0.0025120087976130334
2019,Umbria,358279,Centro,Sanita' e assistenza sociale,Terziario,1,0.041118421052631575,0.0002791120886236704
2019,Umbria,358279,Centro,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,0.0002791120886236704
2019,Valle D'Aosta,55199,NordOvest,Non determinato,Terziario,1,0.041118421052631575,0.0018116270222286635
2019,Veneto,2153657,NordEst,"Agricoltura, silvicoltura e pesca",Primario,2,0.08223684210526315,9.286529842031484e-05
2019,Veneto,2153657,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,4,0.1644736842105263,0.00018573059684062968
2019,Veneto,2153657,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,8,0.3289473684210526,0.00037146119368125936
2019,Veneto,2153657,NordEst,Attivita' immobiliari,Terziario,2,0.08223684210526315,9.286529842031484e-05
2019,Veneto,2153657,NordEst,Attivita' manifatturiere,Secondario,30,1.2335526315789473,0.0013929794763047228
2019,Veneto,2153657,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,4.643264921015742e-05
2019,Veneto,2153657,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1,0.041118421052631575,4.643264921015742e-05
2019,Veneto,2153657,NordEst,Costruzioni,Secondario,18,0.7401315789473684,0.0008357876857828336
2019,Veneto,2153657,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.041118421052631575,4.643264921015742e-05
2019,Veneto,2153657,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,7,0.287828947368421,0.00032502854447110193
2019,Veneto,2153657,NordEst,Non determinato,Terziario,18,0.7401315789473684,0.0008357876857828336
2019,Veneto,2153657,NordEst,Sanita' e assistenza sociale,Terziario,3,0.12335526315789473,0.00013929794763047225
2019,Veneto,2153657,NordEst,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,4.643264921015742e-05
2019,Veneto,2153657,NordEst,Trasporto e magazzinaggio,Terziario,13,0.5345394736842105,0.0006036244397320464
2020,Abruzzo,475361,Sud,Altre attivita' di servizi,Terziario,2,0.059206631142687975,0.0004207328745942557
2020,Abruzzo,475361,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,3,0.08880994671403197,0.0006310993118913836
2020,Abruzzo,475361,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.059206631142687975,0.0004207328745942557
2020,Abruzzo,475361,Sud,Attivita' manifatturiere,Secondario,8,0.2368265245707519,0.0016829314983770227
2020,Abruzzo,475361,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.029603315571343988,0.00021036643729712784
2020,Abruzzo,475361,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,7,0.20722320899940794,0.001472565061079895
2020,Abruzzo,475361,Sud,Costruzioni,Secondario,5,0.14801657785671996,0.0010518321864856394
2020,Abruzzo,475361,Sud,Estrazione di minerali da cave e miniere,Primario,1,0.029603315571343988,0.00021036643729712784
2020,Abruzzo,475361,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.029603315571343988,0.00021036643729712784
2020,Abruzzo,475361,Sud,Non determinato,Terziario,9,0.2664298401420959,0.0018932979356741507
2020,Abruzzo,475361,Sud,Sanita' e assistenza sociale,Terziario,5,0.14801657785671996,0.0010518321864856394
2020,Abruzzo,475361,Sud,Trasporto e magazzinaggio,Terziario,2,0.059206631142687975,0.0004207328745942557
2020,Basilicata,183695,Sud,Attivita' manifatturiere,Secondario,1,0.029603315571343988,0.0005443806309371512
2020,Basilicata,183695,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2,0.059206631142687975,0.0010887612618743023
2020,Basilicata,183695,Sud,Costruzioni,Secondario,1,0.029603315571343988,0.0005443806309371512
2020,Basilicata,183695,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.029603315571343988,0.0005443806309371512
2020,Basilicata,183695,Sud,Non determinato,Terziario,2,0.059206631142687975,0.0010887612618743023
2020,Basilicata,183695,Sud,Trasporto e magazzinaggio,Terziario,3,0.08880994671403197,0.001633141892811454
2020,Calabria,513834,Sud,Altre attivita' di servizi,Terziario,1,0.029603315571343988,0.0001946153816213018
2020,Calabria,513834,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,5,0.14801657785671996,0.0009730769081065091
2020,Calabria,513834,Sud,Attivita' manifatturiere,Secondario,7,0.20722320899940794,0.001362307671349113
2020,Calabria,513834,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.08880994671403197,0.0005838461448639055
2020,Calabria,513834,Sud,Costruzioni,Secondario,8,0.2368265245707519,0.0015569230529704145
2020,Calabria,513834,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.059206631142687975,0.0003892307632426036
2020,Calabria,513834,Sud,Non determinato,Terziario,12,0.3552397868561279,0.002335384579455622
2020,Calabria,513834,Sud,Sanita' e assistenza sociale,Terziario,6,0.17761989342806395,0.001167692289727811
2020,Calabria,513834,Sud,Trasporto e magazzinaggio,Terziario,5,0.14801657785671996,0.0009730769081065091
2020,Campania,1569819,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.029603315571343988,6.370161145966509e-05
2020,Campania,1569819,Sud,Altre attivita' di servizi,Terziario,3,0.08880994671403197,0.00019110483437899528
2020,Campania,1569819,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,11,0.3256364712847839,0.0007007177260563161
2020,Campania,1569819,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3,0.08880994671403197,0.00019110483437899528
2020,Campania,1569819,Sud,Attivita' finanziarie e assicurative,Terziario,2,0.059206631142687975,0.00012740322291933018
2020,Campania,1569819,Sud,Attivita' manifatturiere,Secondario,15,0.4440497335701598,0.0009555241718949765
2020,Campania,1569819,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,2,0.059206631142687975,0.00012740322291933018
2020,Campania,1569819,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,13,0.3848431024274719,0.0008281209489756462
2020,Campania,1569819,Sud,Costruzioni,Secondario,22,0.6512729425695678,0.0014014354521126322
2020,Campania,1569819,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.2960331557134399,0.000637016114596651
2020,Campania,1569819,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,9,0.2664298401420959,0.0005733145031369859
2020,Campania,1569819,Sud,Non determinato,Terziario,35,1.0361160449970397,0.002229556401088278
2020,Campania,1569819,Sud,Sanita' e assistenza sociale,Terziario,31,0.9177027827116636,0.001974749955249618
2020,Campania,1569819,Sud,Servizi di informazione e comunicazione,Terziario,1,0.029603315571343988,6.370161145966509e-05
2020,Campania,1569819,Sud,Trasporto e magazzinaggio,Terziario,28,0.8288928359976317,0.0017836451208706225
2020,Emilia Romagna,1966238,NordEst,"Agricoltura, silvicoltura e pesca",Primario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,Altre attivita' di servizi,Terziario,4,0.11841326228537595,0.00020343417226195403
2020,Emilia Romagna,1966238,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,4,0.11841326228537595,0.00020343417226195403
2020,Emilia Romagna,1966238,NordEst,Attivita' finanziarie e assicurative,Terziario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,Attivita' manifatturiere,Secondario,32,0.9473060982830076,0.0016274733780956322
2020,Emilia Romagna,1966238,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.2960331557134399,0.0005085854306548851
2020,Emilia Romagna,1966238,NordEst,Costruzioni,Secondario,21,0.6216696269982238,0.0010680294043752588
2020,Emilia Romagna,1966238,NordEst,Estrazione di minerali da cave e miniere,Primario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,4,0.11841326228537595,0.00020343417226195403
2020,Emilia Romagna,1966238,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,2,0.059206631142687975,0.00010171708613097701
2020,Emilia Romagna,1966238,NordEst,Istruzione,Terziario,1,0.029603315571343988,5.085854306548851e-05
2020,Emilia Romagna,1966238,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,6,0.17761989342806395,0.00030515125839293105
2020,Emilia Romagna,1966238,NordEst,Non determinato,Terziario,20,0.5920663114268798,0.0010171708613097702
2020,Emilia Romagna,1966238,NordEst,Sanita' e assistenza sociale,Terziario,14,0.4144464179988159,0.0007120196029168392
2020,Emilia Romagna,1966238,NordEst,Trasporto e magazzinaggio,Terziario,24,0.7104795737122558,0.0012206050335717242
2020,Friuli Venezia Giulia,,NordEst,"Agricoltura, silvicoltura e pesca",Primario,1,0.029603315571343988,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.029603315571343988,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' finanziarie e assicurative,Terziario,1,0.029603315571343988,0.0
2020,Friuli Venezia Giulia,,NordEst,Attivita' manifatturiere,Secondario,8,0.2368265245707519,0.0
2020,Friuli Venezia Giulia,,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.08880994671403197,0.0
2020,Friuli Venezia Giulia,,NordEst,Costruzioni,Secondario,5,0.14801657785671996,0.0
2020,Friuli Venezia Giulia,,NordEst,Non determinato,Terziario,4,0.11841326228537595,0.0
2020,Friuli Venezia Giulia,,NordEst,Sanita' e assistenza sociale,Terziario,2,0.059206631142687975,0.0
2020,Friuli Venezia Giulia,,NordEst,Trasporto e magazzinaggio,Terziario,3,0.08880994671403197,0.0
2020,Friuli-Venezia Giulia,506216,,,,0,0.0,0.0
2020,Lazio,2258785,Centro,Altre attivita' di servizi,Terziario,1,0.029603315571343988,4.42715884867307e-05
2020,Lazio,2258785,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,7,0.20722320899940794,0.00030990111940711485
2020,Lazio,2258785,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,6,0.17761989342806395,0.0002656295309203842
2020,Lazio,2258785,Centro,Attivita' finanziarie e assicurative,Terziario,5,0.14801657785671996,0.00022135794243365348
2020,Lazio,2258785,Centro,Attivita' immobiliari,Terziario,2,0.059206631142687975,8.85431769734614e-05
2020,Lazio,2258785,Centro,Attivita' manifatturiere,Secondario,13,0.3848431024274719,0.0005755306503274991
2020,Lazio,2258785,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,4,0.11841326228537595,0.0001770863539469228
2020,Lazio,2258785,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,14,0.4144464179988159,0.0006198022388142297
2020,Lazio,2258785,Centro,Costruzioni,Secondario,15,0.4440497335701598,0.0006640738273009604
2020,Lazio,2258785,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,7,0.20722320899940794,0.00030990111940711485
2020,Lazio,2258785,Centro,Istruzione,Terziario,2,0.059206631142687975,8.85431769734614e-05
2020,Lazio,2258785,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,11,0.3256364712847839,0.0004869874733540377
2020,Lazio,2258785,Centro,Non determinato,Terziario,32,0.9473060982830076,0.0014166908315753823
2020,Lazio,2258785,Centro,Sanita' e assistenza sociale,Terziario,25,0.7400828892835998,0.0011067897121682675
2020,Lazio,2258785,Centro,Servizi di informazione e comunicazione,Terziario,1,0.029603315571343988,4.42715884867307e-05
2020,Lazio,2258785,Centro,Trasporto e magazzinaggio,Terziario,12,0.3552397868561279,0.0005312590618407684
2020,Liguria,579517,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.029603315571343988,0.00017255749184234457
2020,Liguria,579517,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,4,0.11841326228537595,0.0006902299673693783
2020,Liguria,579517,NordOvest,Attivita' finanziarie e assicurative,Terziario,1,0.029603315571343988,0.00017255749184234457
2020,Liguria,579517,NordOvest,Attivita' immobiliari,Terziario,1,0.029603315571343988,0.00017255749184234457
2020,Liguria,579517,NordOvest,Attivita' manifatturiere,Secondario,5,0.14801657785671996,0.0008627874592117227
2020,Liguria,579517,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5,0.14801657785671996,0.0008627874592117227
2020,Liguria,579517,NordOvest,Costruzioni,Secondario,11,0.3256364712847839,0.0018981324102657902
2020,Liguria,579517,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3,0.08880994671403197,0.0005176724755270337
2020,Liguria,579517,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.029603315571343988,0.00017255749184234457
2020,Liguria,579517,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.059206631142687975,0.00034511498368468914
2020,Liguria,579517,NordOvest,Non determinato,Terziario,12,0.3552397868561279,0.002070689902108135
2020,Liguria,579517,NordOvest,Sanita' e assistenza sociale,Terziario,9,0.2664298401420959,0.0015530174265811012
2020,Liguria,579517,NordOvest,Servizi di informazione e comunicazione,Terziario,2,0.059206631142687975,0.00034511498368468914
2020,Liguria,579517,NordOvest,Trasporto e magazzinaggio,Terziario,3,0.08880994671403197,0.0005176724755270337
2020,Lombardia,4315137,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,1,0.029603315571343988,2.317423525603011e-05
2020,Lombardia,4315137,NordOvest,Altre attivita' di servizi,Terziario,6,0.17761989342806395,0.00013904541153618067
2020,Lombardia,4315137,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,20,0.5920663114268798,0.0004634847051206022
2020,Lombardia,4315137,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,15,0.4440497335701598,0.00034761352884045166
2020,Lombardia,4315137,NordOvest,Attivita' finanziarie e assicurative,Terziario,6,0.17761989342806395,0.00013904541153618067
2020,Lombardia,4315137,NordOvest,Attivita' immobiliari,Terziario,1,0.029603315571343988,2.317423525603011e-05
2020,Lombardia,4315137,NordOvest,Attivita' manifatturiere,Secondario,59,1.7465956187092953,0.0013672798801057763
2020,Lombardia,4315137,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,7,0.20722320899940794,0.00016221964679221076
2020,Lombardia,4315137,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,34,1.0065127294256957,0.0007879239987050237
2020,Lombardia,4315137,NordOvest,Costruzioni,Secondario,29,0.8584961515689757,0.0006720528224248732
2020,Lombardia,4315137,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,5,0.14801657785671996,0.00011587117628015055
2020,Lombardia,4315137,NordOvest,Istruzione,Terziario,6,0.17761989342806395,0.00013904541153618067
