Year,DescrRegione,AgeGroup,Occupati,MacroRegione,Count,Percentage,PercentageOccupati,SummarisedCount
2022,Lazio,15+,2320883,Centro,116,0.03181568842567197,4.9980977067779e-05,High (101-500)
2022,Lazio,15-64,2254427,Centro,110,0.03017004936917169,4.8792886174623994e-05,High (101-500)
2022,Lazio,65+,66456,Centro,10,0.001645639056500274,9.0285301552907e-05,Very low (1-10)
2022,Liguria,15+,616116,NordOvest,28,0.007679648930334613,4.5445987443922e-05,Low (11-50)
2022,Liguria,15-64,595103,NordOvest,27,0.007405375754251234,4.5370297242662e-05,Low (11-50)
2022,Liguria,65+,21013,NordOvest,10,0.000274273176083379,4.7589587398277e-05,Very low (1-10)
2022,Lombardia,15+,4424396,NordOvest,199,0.05458036204059243,4.4977890767462e-05,High (101-500)
2022,Lombardia,15-64,4315024,NordOvest,185,0.050740537575425126,4.2873457946004e-05,High (101-500)
2022,Lombardia,65+,109372,NordOvest,14,0.0038398244651673056,0.000128003510953443,Low (11-50)
2022,Marche,15+,639261,Centro,38,0.010422380691168404,5.9443638826707e-05,Low (11-50)
2022,Marche,15-64,617093,Centro,35,0.009599561162918267,5.6717545005371e-05,Low (11-50)
2022,Marche,65+,22168,Centro,10,0.000822819528250137,0.00013533020570191199,Very low (1-10)
2022,Molise,15+,103093,Sud,10,0.0019199122325836528,6.7899857410299e-05,Very low (1-10)
2022,Molise,15-64,99535,Sud,10,0.0019199122325836528,7.0327020646003e-05,Very low (1-10)
2022,Molise,65+,3558,0,0,0.0,0.0,No deaths
2022,Piemonte,15+,1785318,NordOvest,99,0.027153044432254525,5.5452305975742e-05,Moderate (51-100)
2022,Piemonte,15-64,1731355,NordOvest,91,0.024958859023587493,5.2559989141452e-05,Moderate (51-100)
2022,Piemonte,65+,53963,NordOvest,10,0.002194185408667032,0.000148249726664566,Very low (1-10)
2022,Puglia,15+,1266627,Sud,78,0.021393307734503562,6.158087582216299e-05,Moderate (51-100)
2022,Puglia,15-64,1233796,Sud,67,0.0183763027975864,5.4303953003575006e-05,Moderate (51-100)
2022,Puglia,65+,32831,Sud,11,0.00301700493691717,0.000335049191313088,Low (11-50)
2022,Sardegna,15+,566151,0,0,0.0,0.0,No deaths
2022,Sardegna,15-64,548126,0,0,0.0,0.0,No deaths
2022,Sardegna,65+,18025,0,0,0.0,0.0,No deaths
2022,Sicilia,15+,1337017,Sud,72,0.01974766867800329,5.3851222534941e-05,Moderate (51-100)
2022,Sicilia,15-64,1301557,Sud,66,0.018102029621503014,5.070849759173e-05,Moderate (51-100)
2022,Sicilia,65+,35460,Sud,10,0.001645639056500274,0.000169204737732656,Very low (1-10)
2022,Toscana,0-14,0,Centro,10,0.000274273176083379,0.0,Very low (1-10)
2022,Toscana,15+,1617713,Centro,85,0.02331321996708722,5.2543312688962e-05,Moderate (51-100)
2022,Toscana,15-64,1557234,Centro,73,0.020021941854086667,4.6877990077277994e-05,Moderate (51-100)
2022,Toscana,65+,60479,Centro,12,0.003291278113000548,0.000198415979100183,Low (11-50)
2022,Total,0-14,0,Total,10,0.000548546352166758,0.0,Very low (1-10)
2022,Total,15+,23099391,Total,0,0.0,0.0,No deaths
2022,Total,15-64,22412478,Total,1116,0.30608886450905104,4.9793690818123e-05,Extremely High (1001+)
2022,Total,65+,686913,Total,98,0.02687877125617115,0.000142667266451501,Moderate (51-100)
2022,Trentino Alto Adige,15+,506320,NordEst,38,0.010422380691168404,7.5051350924316e-05,Low (11-50)
2022,Trentino Alto Adige,15-64,491370,NordEst,34,0.009325287986834888,6.9194293505912e-05,Low (11-50)
2022,Trentino Alto Adige,65+,14950,NordEst,10,0.001097092704333516,0.000267558528428093,Very low (1-10)
2022,Umbria,15+,352298,Centro,23,0.006308283049917718,6.5285638862553e-05,Low (11-50)
2022,Umbria,15-64,340852,Centro,19,0.005211190345584202,5.5742668372196e-05,Low (11-50)
2022,Umbria,65+,11446,Centro,10,0.001097092704333516,0.000349467062729337,Very low (1-10)
2022,Valle D'Aosta,15+,55164,NordOvest,10,0.0019199122325836528,0.00012689435138858602,Very low (1-10)
2022,Valle D'Aosta,15-64,53819,NordOvest,10,0.0019199122325836528,0.000130065590219067,Very low (1-10)
2022,Valle D'Aosta,65+,1345,0,0,0.0,0.0,No deaths
2022,Veneto,15+,2145361,NordEst,129,0.03538123971475589,6.0129740402664004e-05,High (101-500)
2022,Veneto,15-64,2084014,NordEst,123,0.03373560065825562,5.9020716751422e-05,High (101-500)
2022,Veneto,65+,61347,NordEst,10,0.001645639056500274,9.780429360848899e-05,Very low (1-10)
2023,Abruzzo,15+,502116,Sud,11,0.010476190476190477,2.1907288355678e-05,Low (11-50)
2023,Abruzzo,15-64,486926,Sud,10,0.008571428571428572,1.8483301364067e-05,Very low (1-10)
2023,Abruzzo,65+,15190,Sud,10,0.0019047619047619041,0.000131665569453587,Very low (1-10)
2023,Basilicata,15+,194175,Sud,10,0.0009523809523809521,5.149993562508e-06,Very low (1-10)
2023,Basilicata,15-64,186726,Sud,10,0.0009523809523809521,5.355440592097e-06,Very low (1-10)
2023,Basilicata,65+,7449,0,0,0.0,0.0,No deaths
2023,Calabria,15+,539183,Sud,10,0.0038095238095238087,7.418631522136e-06,Very low (1-10)
2023,Calabria,15-64,519574,Sud,10,0.0038095238095238087,7.698614634296e-06,Very low (1-10)
2023,Calabria,65+,19609,0,0,0.0,0.0,No deaths
2023,Campania,15+,1683953,Sud,29,0.02761904761904762,1.7221383257133e-05,Low (11-50)
2023,Campania,15-64,1625211,Sud,27,0.02571428571428571,1.6613227451697e-05,Low (11-50)
2023,Campania,65+,58742,Sud,10,0.0019047619047619041,3.4047189404514e-05,Very low (1-10)
2023,Emilia Romagna,15+,2023150,NordEst,24,0.022857142857142857,1.1862689370536e-05,Low (11-50)
2023,Emilia Romagna,15-64,1960754,NordEst,22,0.02095238095238096,1.1220173463881e-05,Low (11-50)
2023,Emilia Romagna,65+,62396,NordEst,10,0.0019047619047619041,3.2053336752355005e-05,Very low (1-10)
2023,Friuli Venezia Giulia,15+,519916,NordEst,10,0.009523809523809525,1.9233876241546e-05,Very low (1-10)
2023,Friuli Venezia Giulia,15-64,502945,NordEst,10,0.008571428571428572,1.789460080128e-05,Very low (1-10)
2023,Friuli Venezia Giulia,65+,16971,NordEst,10,0.0009523809523809521,5.8924046903540995e-05,Very low (1-10)
2023,Lazio,0-14,0,Centro,10,0.0009523809523809521,0.0,Very low (1-10)
2023,Lazio,15+,2375406,Centro,34,0.03238095238095238,1.4313342645425e-05,Low (11-50)
2023,Lazio,15-64,2299166,Centro,30,0.02857142857142857,1.3048209655153001e-05,Low (11-50)
2023,Lazio,65+,76240,Centro,10,0.0038095238095238087,5.2465897166841e-05,Very low (1-10)
2023,Liguria,15+,633017,NordOvest,10,0.009523809523809525,1.5797364051834002e-05,Very low (1-10)
2023,Liguria,15-64,607214,NordOvest,10,0.009523809523809525,1.6468658496016e-05,Very low (1-10)
2023,Liguria,65+,25803,0,0,0.0,0.0,No deaths
2023,Lombardia,15+,4500716,NordOvest,72,0.06857142857142857,1.5997454627218998e-05,Moderate (51-100)
2023,Lombardia,15-64,4379431,NordOvest,64,0.06095238095238095,1.4613770601706e-05,Moderate (51-100)
2023,Lombardia,65+,121285,NordOvest,10,0.007619047619047619,6.5960341344766e-05,Very low (1-10)
2023,Marche,15+,641107,Centro,10,0.008571428571428572,1.4038218269337e-05,Very low (1-10)
2023,Marche,15-64,618378,Centro,10,0.007619047619047619,1.2937070853101999e-05,Very low (1-10)
2023,Marche,65+,22729,Centro,10,0.0009523809523809521,4.3996656254124004e-05,Very low (1-10)
2023,Molise,15+,106313,0,0,0.0,0.0,No deaths
2023,Molise,15-64,102624,0,0,0.0,0.0,No deaths
2023,Molise,65+,3689,0,0,0.0,0.0,No deaths
2023,Piemonte,15+,1800861,NordOvest,25,0.023809523809523808,1.3882248546667e-05,Low (11-50)
2023,Piemonte,15-64,1748488,NordOvest,25,0.023809523809523808,1.4298067816307e-05,Low (11-50)
2023,Piemonte,65+,52373,0,0,0.0,0.0,No deaths
2023,Puglia,0-14,0,Sud,10,0.0009523809523809521,0.0,Very low (1-10)
2023,Puglia,15+,1292646,Sud,22,0.02095238095238096,1.7019354100039e-05,Low (11-50)
2023,Puglia,15-64,1257883,Sud,17,0.01619047619047619,1.3514770451623e-05,Low (11-50)
2023,Puglia,65+,34763,Sud,10,0.004761904761904762,0.000143831084774041,Very low (1-10)
2023,Sardegna,15+,576709,0,0,0.0,0.0,No deaths
2023,Sardegna,15-64,557119,0,0,0.0,0.0,No deaths
2023,Sardegna,65+,19590,0,0,0.0,0.0,No deaths
2023,Sicilia,15+,1410776,Sud,24,0.022857142857142857,1.7011914010445e-05,Low (11-50)
2023,Sicilia,15-64,1368837,Sud,21,0.02,1.5341490623061e-05,Low (11-50)
2023,Sicilia,65+,41939,Sud,10,0.002857142857142857,7.1532463816495e-05,Very low (1-10)
2023,Toscana,0-14,0,Centro,10,0.0009523809523809521,0.0,Very low (1-10)
2023,Toscana,15+,1628035,Centro,18,0.017142857142857144,1.1056273360216e-05,Low (11-50)
2023,Toscana,15-64,1563869,Centro,16,0.015238095238095235,1.0231035975518999e-05,Low (11-50)
2023,Toscana,65+,64166,Centro,10,0.0019047619047619041,3.1169155004207e-05,Very low (1-10)
2023,Total,0-14,0,Total,10,0.002857142857142857,0.0,Very low (1-10)
2023,Total,15+,23579947,Total,0,0.0,0.0,No deaths
2023,Total,15-64,22834951,Total,311,0.29619047619047617,1.3619473061273e-05,High (101-500)
2023,Total,65+,744996,Total,37,0.03523809523809524,4.9664696186288005e-05,Low (11-50)
2023,Trentino Alto Adige,15+,507708,NordEst,10,0.009523809523809525,1.9696360900359998e-05,Very low (1-10)
2023,Trentino Alto Adige,15-64,492094,NordEst,10,0.008571428571428572,1.8289188650948e-05,Very low (1-10)
2023,Trentino Alto Adige,65+,15614,NordEst,10,0.0009523809523809521,6.404508774177e-05,Very low (1-10)
2023,Umbria,15+,361596,Centro,11,0.010476190476190477,3.0420690494363e-05,Low (11-50)
2023,Umbria,15-64,347298,Centro,11,0.010476190476190477,3.1673087665347e-05,Low (11-50)
2023,Umbria,65+,14298,0,0,0.0,0.0,No deaths
2023,Valle D'Aosta,15+,56813,NordOvest,10,0.0009523809523809521,1.76016052664e-05,Very low (1-10)
2023,Valle D'Aosta,15-64,55114,NordOvest,10,0.0009523809523809521,1.814421018253e-05,Very low (1-10)
2023,Valle D'Aosta,65+,1699,0,0,0.0,0.0,No deaths
2023,Veneto,15+,2225751,NordEst,33,0.03142857142857143,1.4826456328672e-05,Low (11-50)
2023,Veneto,15-64,2155300,NordEst,27,0.02571428571428571,1.2527258386303e-05,Low (11-50)
2023,Veneto,65+,70451,NordEst,10,0.005714285714285714,8.516557607415e-05,Very low (1-10)
2024,Abruzzo,15+,0,Sud,10,0.006487488415199258,0.0,Very low (1-10)
2024,Abruzzo,15-64,0,Sud,10,0.004633920296570898,0.0,Very low (1-10)
2024,Abruzzo,65+,0,Sud,10,0.001853568118628359,0.0,Very low (1-10)
2024,Basilicata,15+,0,Sud,10,0.0037071362372567192,0.0,Very low (1-10)
2024,Basilicata,15-64,0,Sud,10,0.0037071362372567192,0.0,Very low (1-10)
2024,Calabria,15+,0,Sud,10,0.008341056533827619,0.0,Very low (1-10)
2024,Calabria,15-64,0,Sud,10,0.0074142724745134385,0.0,Very low (1-10)
2024,Calabria,65+,0,Sud,10,0.000926784059314179,0.0,Very low (1-10)
2024,Campania,0-14,0,Sud,10,0.000926784059314179,0.0,Very low (1-10)
2024,Campania,15+,0,Sud,35,0.03243744207599629,0.0,Low (11-50)
2024,Campania,15-64,0,Sud,33,0.030583873957367932,0.0,Low (11-50)
2024,Campania,65+,0,Sud,10,0.001853568118628359,0.0,Very low (1-10)
2024,Emilia Romagna,0-14,0,NordEst,10,0.000926784059314179,0.0,Very low (1-10)
2024,Emilia Romagna,15+,0,NordEst,38,0.03521779425393883,0.0,Low (11-50)
2024,Emilia Romagna,15-64,0,NordEst,29,0.02687673772011121,0.0,Low (11-50)
2024,Emilia Romagna,65+,0,NordEst,10,0.008341056533827619,0.0,Very low (1-10)
2024,Friuli Venezia Giulia,15+,0,NordEst,10,0.005560704355885079,0.0,Very low (1-10)
2024,Friuli Venezia Giulia,15-64,0,NordEst,10,0.004633920296570898,0.0,Very low (1-10)
2024,Friuli Venezia Giulia,65+,0,NordEst,10,0.000926784059314179,0.0,Very low (1-10)
2024,Lazio,15+,0,Centro,32,0.029657089898053754,0.0,Low (11-50)
2024,Lazio,15-64,0,Centro,30,0.027803521779425397,0.0,Low (11-50)
2024,Lazio,65+,0,Centro,10,0.001853568118628359,0.0,Very low (1-10)
2024,Liguria,15+,0,NordOvest,10,0.0074142724745134385,0.0,Very low (1-10)
2024,Liguria,15-64,0,NordOvest,10,0.004633920296570898,0.0,Very low (1-10)
2024,Liguria,65+,0,NordOvest,10,0.002780352177942539,0.0,Very low (1-10)
2024,Lombardia,0-14,0,NordOvest,10,0.000926784059314179,0.0,Very low (1-10)
2024,Lombardia,15+,0,NordOvest,70,0.06487488415199258,0.0,Moderate (51-100)
2024,Lombardia,15-64,0,NordOvest,67,0.06209453197405004,0.0,Moderate (51-100)
2024,Lombardia,65+,0,NordOvest,10,0.002780352177942539,0.0,Very low (1-10)
2024,Marche,15+,0,Centro,10,0.004633920296570898,0.0,Very low (1-10)
2024,Marche,15-64,0,Centro,10,0.0037071362372567192,0.0,Very low (1-10)
2024,Marche,65+,0,Centro,10,0.000926784059314179,0.0,Very low (1-10)
2024,Molise,15+,0,Sud,10,0.000926784059314179,0.0,Very low (1-10)
2024,Molise,65+,0,Sud,10,0.000926784059314179,0.0,Very low (1-10)
2024,Piemonte,15+,0,NordOvest,25,0.023169601482854497,0.0,Low (11-50)
2024,Piemonte,15-64,0,NordOvest,20,0.018535681186283598,0.0,Low (11-50)
2024,Piemonte,65+,0,NordOvest,10,0.004633920296570898,0.0,Very low (1-10)
2024,Puglia,15+,0,Sud,26,0.024096385542168683,0.0,Low (11-50)
2024,Puglia,15-64,0,Sud,24,0.022242817423540315,0.0,Low (11-50)
2024,Puglia,65+,0,Sud,10,0.001853568118628359,0.0,Very low (1-10)
2024,Sicilia,15+,0,Sud,29,0.02687673772011121,0.0,Low (11-50)
2024,Sicilia,15-64,0,Sud,25,0.023169601482854497,0.0,Low (11-50)
2024,Sicilia,65+,0,Sud,10,0.0037071362372567192,0.0,Very low (1-10)
2024,Toscana,0-14,0,Centro,10,0.000926784059314179,0.0,Very low (1-10)
2024,Toscana,15+,0,Centro,20,0.018535681186283598,0.0,Low (11-50)
2024,Toscana,15-64,0,Centro,19,0.017608897126969416,0.0,Low (11-50)
2024,Toscana,65+,0,Centro,10,0.000926784059314179,0.0,Very low (1-10)
2024,Total,0-14,0,Total,10,0.0037071362372567192,0.0,Very low (1-10)
2024,Total,15-64,0,Total,312,0.2891566265060241,0.0,High (101-500)
2024,Total,65+,0,Total,45,0.041705282669138095,0.0,Low (11-50)
2024,Trentino Alto Adige,15+,0,NordEst,14,0.012974976830398516,0.0,Low (11-50)
2024,Trentino Alto Adige,15-64,0,NordEst,11,0.010194624652455977,0.0,Low (11-50)
2024,Trentino Alto Adige,65+,0,NordEst,10,0.002780352177942539,0.0,Very low (1-10)
2024,Umbria,15+,0,Centro,10,0.006487488415199258,0.0,Very low (1-10)
2024,Umbria,15-64,0,Centro,10,0.005560704355885079,0.0,Very low (1-10)
2024,Umbria,65+,0,Centro,10,0.000926784059314179,0.0,Very low (1-10)
2024,Valle D'Aosta,15+,0,NordOvest,10,0.001853568118628359,0.0,Very low (1-10)
2024,Valle D'Aosta,15-64,0,NordOvest,10,0.000926784059314179,0.0,Very low (1-10)
2024,Valle D'Aosta,65+,0,NordOvest,10,0.000926784059314179,0.0,Very low (1-10)
2024,Veneto,15+,0,NordEst,19,0.017608897126969416,0.0,Low (11-50)
2024,Veneto,15-64,0,NordEst,16,0.014828544949026877,0.0,Low (11-50)
2024,Veneto,65+,0,NordEst,10,0.002780352177942539,0.0,Very low (1-10)
