Year,DescrRegione,Occupati,MacroRegione,DescrAtecoLiv1,Settore,Count,Percentage,PercentageOccupati,SummarisedCount
2019,Molise,108495,Sud,Non determinato,Terziario,10,0.002055921052631578,4.608507304484e-05,Very low (1-10)
2019,Piemonte,1812535,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,10,0.000411184210526315,5.517134841534095e-07,Very low (1-10)
2019,Piemonte,1812535,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.002055921052631578,2.758567420767e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.000822368421052631,1.103426968306e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Attivita' finanziarie e assicurative,Terziario,10,0.000411184210526315,5.517134841534095e-07,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Attivita' manifatturiere,Secondario,26,0.01069078947368421,1.4344550587988002e-05,Low (11-50)
2019,Piemonte,1812535,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.003700657894736842,4.96542135738e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Costruzioni,Secondario,18,0.007401315789473684,9.930842714761e-06,Low (11-50)
2019,Piemonte,1812535,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000411184210526315,5.517134841534095e-07,Very low (1-10)
2019,Piemonte,1812535,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.002055921052631578,2.758567420767e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Non determinato,Terziario,21,0.008634868421052632,1.1585983167221e-05,Low (11-50)
2019,Piemonte,1812535,NordOvest,Sanita' e assistenza sociale,Terziario,10,0.002055921052631578,2.758567420767e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Servizi di informazione e comunicazione,Terziario,10,0.000822368421052631,1.103426968306e-06,Very low (1-10)
2019,Piemonte,1812535,NordOvest,Trasporto e magazzinaggio,Terziario,10,0.003700657894736842,4.96542135738e-06,Very low (1-10)
2019,Puglia,1216063,Sud,"Agricoltura, silvicoltura e pesca",Primario,10,0.000822368421052631,1.644651634002e-06,Very low (1-10)
2019,Puglia,1216063,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.002467105263157894,4.933954902007e-06,Very low (1-10)
2019,Puglia,1216063,Sud,Attivita' manifatturiere,Secondario,10,0.0028782894736842104,5.756280719008e-06,Very low (1-10)
2019,Puglia,1216063,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.002467105263157894,4.933954902007e-06,Very low (1-10)
2019,Puglia,1216063,Sud,Costruzioni,Secondario,15,0.006167763157894737,1.2334887255017999e-05,Low (11-50)
2019,Puglia,1216063,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000411184210526315,8.223258170012572e-07,Very low (1-10)
2019,Puglia,1216063,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.002055921052631578,4.1116290850060005e-06,Very low (1-10)
2019,Puglia,1216063,Sud,Non determinato,Terziario,23,0.009457236842105265,1.8913493791028e-05,Low (11-50)
2019,Puglia,1216063,Sud,Trasporto e magazzinaggio,Terziario,10,0.004111842105263157,8.223258170012001e-06,Very low (1-10)
2019,Sardegna,582033,0,0,0,0,0.0,0.0,No deaths
2019,Sicilia,1341533,Sud,"Agricoltura, silvicoltura e pesca",Primario,10,0.000411184210526315,7.454158786999648e-07,Very low (1-10)
2019,Sicilia,1341533,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.002055921052631578,3.727079393499e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.0028782894736842104,5.217911150899001e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Attivita' finanziarie e assicurative,Terziario,10,0.000411184210526315,7.454158786999648e-07,Very low (1-10)
2019,Sicilia,1341533,Sud,Attivita' manifatturiere,Secondario,12,0.004934210526315789,8.944990544399e-06,Low (11-50)
2019,Sicilia,1341533,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.003289473684210526,5.963327029599e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Costruzioni,Secondario,10,0.003700657894736842,6.708742908299e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Estrazione di minerali da cave e miniere,Primario,10,0.000411184210526315,7.454158786999648e-07,Very low (1-10)
2019,Sicilia,1341533,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.001233552631578947,2.236247636099e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.000822368421052631,1.490831757399e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Non determinato,Terziario,32,0.013157894736842105,2.3853308118398e-05,Low (11-50)
2019,Sicilia,1341533,Sud,Sanita' e assistenza sociale,Terziario,10,0.001644736842105263,2.9816635147990004e-06,Very low (1-10)
2019,Sicilia,1341533,Sud,Trasporto e magazzinaggio,Terziario,10,0.001233552631578947,2.236247636099e-06,Very low (1-10)
2019,Toscana,1584130,Centro,Altre attivita' di servizi,Terziario,10,0.000411184210526315,6.312613232499858e-07,Very low (1-10)
2019,Toscana,1584130,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.000822368421052631,1.2625226464989998e-06,Very low (1-10)
2019,Toscana,1584130,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,10,0.000411184210526315,6.312613232499858e-07,Very low (1-10)
2019,Toscana,1584130,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.003289473684210526,5.050090585998999e-06,Very low (1-10)
2019,Toscana,1584130,Centro,Attivita' finanziarie e assicurative,Terziario,10,0.000411184210526315,6.312613232499858e-07,Very low (1-10)
2019,Toscana,1584130,Centro,Attivita' manifatturiere,Secondario,13,0.005345394736842105,8.206397202249e-06,Low (11-50)
2019,Toscana,1584130,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.0028782894736842104,4.4188292627489995e-06,Very low (1-10)
2019,Toscana,1584130,Centro,Costruzioni,Secondario,12,0.004934210526315789,7.5751358789990004e-06,Low (11-50)
2019,Toscana,1584130,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000822368421052631,1.2625226464989998e-06,Very low (1-10)
2019,Toscana,1584130,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.002055921052631578,3.156306616249e-06,Very low (1-10)
2019,Toscana,1584130,Centro,Non determinato,Terziario,19,0.0078125,1.1993965141749e-05,Low (11-50)
2019,Toscana,1584130,Centro,Servizi di informazione e comunicazione,Terziario,10,0.000411184210526315,6.312613232499858e-07,Very low (1-10)
2019,Toscana,1584130,Centro,Trasporto e magazzinaggio,Terziario,10,0.001644736842105263,2.525045292999e-06,Very low (1-10)
2019,Total,23109405,Total,"Agricoltura, silvicoltura e pesca",Primario,10,0.004111842105263157,4.327242523119916e-07,Very low (1-10)
2019,Total,23109405,Total,Altre attivita' di servizi,Terziario,10,0.003700657894736842,3.894518270807925e-07,Very low (1-10)
2019,Total,23109405,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,25,0.010279605263157895,1.081810630779e-06,Low (11-50)
2019,Total,23109405,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,10,0.001644736842105263,1.730897009247966e-07,Very low (1-10)
2019,Total,23109405,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,62,0.02549342105263158,2.682890364334e-06,Moderate (51-100)
2019,Total,23109405,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,10,0.000411184210526315,4.327242523119915e-08,Very low (1-10)
2019,Total,23109405,Total,Attivita' finanziarie e assicurative,Terziario,12,0.004934210526315789,5.192691027743899e-07,Low (11-50)
2019,Total,23109405,Total,Attivita' immobiliari,Terziario,10,0.0028782894736842104,3.0290697661839413e-07,Very low (1-10)
2019,Total,23109405,Total,Attivita' manifatturiere,Secondario,237,0.09745065789473684,1.0255564779794e-05,High (101-500)
2019,Total,23109405,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.0028782894736842104,3.0290697661839413e-07,Very low (1-10)
2019,Total,23109405,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,86,0.03536184210526316,3.721428569883e-06,Moderate (51-100)
2019,Total,23109405,Total,Costruzioni,Secondario,197,0.08100328947368421,8.524667770546e-06,High (101-500)
2019,Total,23109405,Total,Estrazione di minerali da cave e miniere,Primario,10,0.002467105263157894,2.596345513871949e-07,Very low (1-10)
2019,Total,23109405,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,33,0.013569078947368425,1.427990032629e-06,Low (11-50)
2019,Total,23109405,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10,0.000822368421052631,8.65448504623983e-08,Very low (1-10)
2019,Total,23109405,Total,Istruzione,Terziario,10,0.001644736842105263,1.730897009247966e-07,Very low (1-10)
2019,Total,23109405,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,60,0.024671052631578948,2.596345513871e-06,Moderate (51-100)
2019,Total,23109405,Total,Non determinato,Terziario,280,0.11513157894736842,1.2116279064735e-05,High (101-500)
2019,Total,23109405,Total,Sanita' e assistenza sociale,Terziario,32,0.013157894736842105,1.384717607398e-06,Low (11-50)
2019,Total,23109405,Total,Servizi di informazione e comunicazione,Terziario,15,0.006167763157894737,6.490863784679875e-07,Low (11-50)
2019,Total,23109405,Total,Trasporto e magazzinaggio,Terziario,127,0.052220394736842105,5.495598004362e-06,High (101-500)
2019,Trentino Alto Adige,500166,NordEst,"Agricoltura, silvicoltura e pesca",Primario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.001644736842105263,7.997344881499e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Attivita' manifatturiere,Secondario,10,0.001233552631578947,5.998008661124e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000822368421052631,3.998672440748999e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Costruzioni,Secondario,10,0.001233552631578947,5.998008661124e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Istruzione,Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Non determinato,Terziario,11,0.004523026315789474,2.1992698424122998e-05,Low (11-50)
2019,Trentino Alto Adige,500166,NordEst,Sanita' e assistenza sociale,Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Servizi di informazione e comunicazione,Terziario,10,0.000411184210526315,1.999336220374e-06,Very low (1-10)
2019,Trentino Alto Adige,500166,NordEst,Trasporto e magazzinaggio,Terziario,10,0.000822368421052631,3.998672440748999e-06,Very low (1-10)
2019,Umbria,358279,Centro,Attivita' manifatturiere,Secondario,10,0.001644736842105263,1.1164483544946e-05,Very low (1-10)
2019,Umbria,358279,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000411184210526315,2.791120886236e-06,Very low (1-10)
2019,Umbria,358279,Centro,Costruzioni,Secondario,10,0.000411184210526315,2.791120886236e-06,Very low (1-10)
2019,Umbria,358279,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000822368421052631,5.582241772473e-06,Very low (1-10)
2019,Umbria,358279,Centro,Non determinato,Terziario,10,0.003700657894736842,2.512008797613e-05,Very low (1-10)
2019,Umbria,358279,Centro,Sanita' e assistenza sociale,Terziario,10,0.000411184210526315,2.791120886236e-06,Very low (1-10)
2019,Umbria,358279,Centro,Servizi di informazione e comunicazione,Terziario,10,0.000411184210526315,2.791120886236e-06,Very low (1-10)
2019,Valle D'Aosta,55199,NordOvest,Non determinato,Terziario,10,0.000411184210526315,1.8116270222286e-05,Very low (1-10)
2019,Veneto,2153657,NordEst,"Agricoltura, silvicoltura e pesca",Primario,10,0.000822368421052631,9.286529842031484e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.001644736842105263,1.857305968406e-06,Very low (1-10)
2019,Veneto,2153657,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.003289473684210526,3.714611936812e-06,Very low (1-10)
2019,Veneto,2153657,NordEst,Attivita' immobiliari,Terziario,10,0.000822368421052631,9.286529842031484e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,Attivita' manifatturiere,Secondario,30,0.01233552631578947,1.3929794763047e-05,Low (11-50)
2019,Veneto,2153657,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.000411184210526315,4.643264921015742e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000411184210526315,4.643264921015742e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,Costruzioni,Secondario,18,0.007401315789473684,8.357876857828e-06,Low (11-50)
2019,Veneto,2153657,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000411184210526315,4.643264921015742e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.0028782894736842104,3.2502854447109996e-06,Very low (1-10)
2019,Veneto,2153657,NordEst,Non determinato,Terziario,18,0.007401315789473684,8.357876857828e-06,Low (11-50)
2019,Veneto,2153657,NordEst,Sanita' e assistenza sociale,Terziario,10,0.001233552631578947,1.3929794763039998e-06,Very low (1-10)
2019,Veneto,2153657,NordEst,Servizi di informazione e comunicazione,Terziario,10,0.000411184210526315,4.643264921015742e-07,Very low (1-10)
2019,Veneto,2153657,NordEst,Trasporto e magazzinaggio,Terziario,13,0.005345394736842105,6.0362443973200005e-06,Low (11-50)
2020,Abruzzo,475361,Sud,Altre attivita' di servizi,Terziario,10,0.000592066311426879,4.2073287459420005e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.000888099467140319,6.310993118913e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.000592066311426879,4.2073287459420005e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,Attivita' manifatturiere,Secondario,10,0.002368265245707519,1.682931498377e-05,Very low (1-10)
2020,Abruzzo,475361,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.000296033155713439,2.1036643729710003e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.0020722320899940793,1.4725650610798e-05,Very low (1-10)
2020,Abruzzo,475361,Sud,Costruzioni,Secondario,10,0.001480165778567199,1.0518321864855999e-05,Very low (1-10)
2020,Abruzzo,475361,Sud,Estrazione di minerali da cave e miniere,Primario,10,0.000296033155713439,2.1036643729710003e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000296033155713439,2.1036643729710003e-06,Very low (1-10)
2020,Abruzzo,475361,Sud,Non determinato,Terziario,10,0.0026642984014209592,1.8932979356741e-05,Very low (1-10)
2020,Abruzzo,475361,Sud,Sanita' e assistenza sociale,Terziario,10,0.001480165778567199,1.0518321864855999e-05,Very low (1-10)
2020,Abruzzo,475361,Sud,Trasporto e magazzinaggio,Terziario,10,0.000592066311426879,4.2073287459420005e-06,Very low (1-10)
2020,Basilicata,183695,Sud,Attivita' manifatturiere,Secondario,10,0.000296033155713439,5.443806309371e-06,Very low (1-10)
2020,Basilicata,183695,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000592066311426879,1.0887612618742999e-05,Very low (1-10)
2020,Basilicata,183695,Sud,Costruzioni,Secondario,10,0.000296033155713439,5.443806309371e-06,Very low (1-10)
2020,Basilicata,183695,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.000296033155713439,5.443806309371e-06,Very low (1-10)
2020,Basilicata,183695,Sud,Non determinato,Terziario,10,0.000592066311426879,1.0887612618742999e-05,Very low (1-10)
2020,Basilicata,183695,Sud,Trasporto e magazzinaggio,Terziario,10,0.000888099467140319,1.6331418928114e-05,Very low (1-10)
2020,Calabria,513834,Sud,Altre attivita' di servizi,Terziario,10,0.000296033155713439,1.946153816213e-06,Very low (1-10)
2020,Calabria,513834,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.001480165778567199,9.730769081064999e-06,Very low (1-10)
2020,Calabria,513834,Sud,Attivita' manifatturiere,Secondario,10,0.0020722320899940793,1.3623076713491e-05,Very low (1-10)
2020,Calabria,513834,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000888099467140319,5.838461448639e-06,Very low (1-10)
2020,Calabria,513834,Sud,Costruzioni,Secondario,10,0.002368265245707519,1.5569230529704e-05,Very low (1-10)
2020,Calabria,513834,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.000592066311426879,3.892307632426e-06,Very low (1-10)
2020,Calabria,513834,Sud,Non determinato,Terziario,12,0.003552397868561279,2.3353845794556e-05,Low (11-50)
2020,Calabria,513834,Sud,Sanita' e assistenza sociale,Terziario,10,0.0017761989342806388,1.1676922897278e-05,Very low (1-10)
2020,Calabria,513834,Sud,Trasporto e magazzinaggio,Terziario,10,0.001480165778567199,9.730769081064999e-06,Very low (1-10)
2020,Campania,1569819,Sud,"Agricoltura, silvicoltura e pesca",Primario,10,0.000296033155713439,6.37016114596651e-07,Very low (1-10)
2020,Campania,1569819,Sud,Altre attivita' di servizi,Terziario,10,0.000888099467140319,1.911048343789e-06,Very low (1-10)
2020,Campania,1569819,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,11,0.0032563647128478392,7.0071772605630005e-06,Low (11-50)
2020,Campania,1569819,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.000888099467140319,1.911048343789e-06,Very low (1-10)
2020,Campania,1569819,Sud,Attivita' finanziarie e assicurative,Terziario,10,0.000592066311426879,1.274032229193e-06,Very low (1-10)
2020,Campania,1569819,Sud,Attivita' manifatturiere,Secondario,15,0.004440497335701598,9.555241718949e-06,Low (11-50)
2020,Campania,1569819,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.000592066311426879,1.274032229193e-06,Very low (1-10)
2020,Campania,1569819,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,13,0.0038484310242747188,8.281209489756001e-06,Low (11-50)
2020,Campania,1569819,Sud,Costruzioni,Secondario,22,0.0065127294256956784,1.4014354521126001e-05,Low (11-50)
2020,Campania,1569819,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.002960331557134399,6.370161145966e-06,Very low (1-10)
2020,Campania,1569819,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.0026642984014209592,5.7331450313689995e-06,Very low (1-10)
2020,Campania,1569819,Sud,Non determinato,Terziario,35,0.010361160449970397,2.2295564010882e-05,Low (11-50)
2020,Campania,1569819,Sud,Sanita' e assistenza sociale,Terziario,31,0.009177027827116636,1.9747499552496e-05,Low (11-50)
2020,Campania,1569819,Sud,Servizi di informazione e comunicazione,Terziario,10,0.000296033155713439,6.37016114596651e-07,Very low (1-10)
2020,Campania,1569819,Sud,Trasporto e magazzinaggio,Terziario,28,0.008288928359976317,1.7836451208705998e-05,Low (11-50)
2020,Emilia Romagna,1966238,NordEst,"Agricoltura, silvicoltura e pesca",Primario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Altre attivita' di servizi,Terziario,10,0.0011841326228537589,2.034341722619e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.0011841326228537589,2.034341722619e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Attivita' finanziarie e assicurative,Terziario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Attivita' manifatturiere,Secondario,32,0.009473060982830076,1.6274733780956e-05,Low (11-50)
2020,Emilia Romagna,1966238,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.002960331557134399,5.085854306548e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Costruzioni,Secondario,21,0.006216696269982238,1.0680294043752e-05,Low (11-50)
2020,Emilia Romagna,1966238,NordEst,Estrazione di minerali da cave e miniere,Primario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.0011841326228537589,2.034341722619e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10,0.000592066311426879,1.017170861309e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Istruzione,Terziario,10,0.000296033155713439,5.085854306548851e-07,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,10,0.0017761989342806388,3.051512583929e-06,Very low (1-10)
2020,Emilia Romagna,1966238,NordEst,Non determinato,Terziario,20,0.005920663114268798,1.0171708613096999e-05,Low (11-50)
2020,Emilia Romagna,1966238,NordEst,Sanita' e assistenza sociale,Terziario,14,0.0041444641799881585,7.120196029168e-06,Low (11-50)
2020,Emilia Romagna,1966238,NordEst,Trasporto e magazzinaggio,Terziario,24,0.007104795737122558,1.2206050335716999e-05,Low (11-50)
2020,Friuli Venezia Giulia,506216,NordEst,"Agricoltura, silvicoltura e pesca",Primario,10,0.000296033155713439,1.975441313589e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.000296033155713439,1.975441313589e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Attivita' finanziarie e assicurative,Terziario,10,0.000296033155713439,1.975441313589e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Attivita' manifatturiere,Secondario,10,0.002368265245707519,1.5803530508715e-05,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,10,0.000888099467140319,5.926323940768e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Costruzioni,Secondario,10,0.001480165778567199,9.877206567947001e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Non determinato,Terziario,10,0.0011841326228537589,7.901765254357e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Sanita' e assistenza sociale,Terziario,10,0.000592066311426879,3.950882627178e-06,Very low (1-10)
2020,Friuli Venezia Giulia,506216,NordEst,Trasporto e magazzinaggio,Terziario,10,0.000888099467140319,5.926323940768e-06,Very low (1-10)
2020,Lazio,2258785,Centro,Altre attivita' di servizi,Terziario,10,0.000296033155713439,4.42715884867307e-07,Very low (1-10)
2020,Lazio,2258785,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,10,0.0020722320899940793,3.099011194071e-06,Very low (1-10)
2020,Lazio,2258785,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,10,0.0017761989342806388,2.656295309203e-06,Very low (1-10)
2020,Lazio,2258785,Centro,Attivita' finanziarie e assicurative,Terziario,10,0.001480165778567199,2.213579424336e-06,Very low (1-10)
2020,Lazio,2258785,Centro,Attivita' immobiliari,Terziario,10,0.000592066311426879,8.85431769734614e-07,Very low (1-10)
2020,Lazio,2258785,Centro,Attivita' manifatturiere,Secondario,13,0.0038484310242747188,5.755306503274e-06,Low (11-50)
2020,Lazio,2258785,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,10,0.0011841326228537589,1.7708635394689999e-06,Very low (1-10)
2020,Lazio,2258785,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,14,0.0041444641799881585,6.198022388142e-06,Low (11-50)
2020,Lazio,2258785,Centro,Costruzioni,Secondario,15,0.004440497335701598,6.640738273009001e-06,Low (11-50)
2020,Lazio,2258785,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,0.0020722320899940793,3.099011194071e-06,Very low (1-10)
2020,Lazio,2258785,Centro,Istruzione,Terziario,10,0.000592066311426879,8.85431769734614e-07,Very low (1-10)
2020,Lazio,2258785,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,11,0.0032563647128478392,4.86987473354e-06,Low (11-50)
2020,Lazio,2258785,Centro,Non determinato,Terziario,32,0.009473060982830076,1.4166908315752998e-05,Low (11-50)
2020,Lazio,2258785,Centro,Sanita' e assistenza sociale,Terziario,25,0.007400828892835998,1.1067897121682e-05,Low (11-50)
2020,Lazio,2258785,Centro,Servizi di informazione e comunicazione,Terziario,10,0.000296033155713439,4.42715884867307e-07,Very low (1-10)
